section,category,filename,prompt
16,Goal icons,goal_icon_ice.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a magical ice goal icon with translucent pale blue-white ice, frosty edges, and subtle cracks. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
16,Goal icons,goal_icon_vine.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a vine goal icon with soft green vines crossing in a readable pattern and tiny leaves. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
16,Goal icons,goal_icon_pebble.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a pebble/stone goal icon with rounded gray-beige forest stones and subtle moss accents. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
16,Goal icons,goal_icon_bomb.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a magical forest bomb goal icon using a round seed-pod or flower-bloom bomb shape with moss-green/golden accents. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
16,Goal icons,goal_icon_rocket.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a magical forest rocket goal icon based on a handcrafted wooden-and-leaf rocket booster with sparkle trail. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
16,Goal icons,goal_icon_rainbow_orb.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a magical rainbow orb goal icon with muted iridescent colors, internal color bands, and soft glow. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
17,Tutorial graphics,tutorial_hand_pointer.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a friendly tutorial hand pointer icon with cream-colored hand, moss-green cuff or leaf accent, and clear tap/drag readability. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
17,Tutorial graphics,tutorial_swipe_arrow_horizontal.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a horizontal swipe arrow showing left-right movement, with rounded arrow shape, moss-green and golden accents, and leaf details. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
17,Tutorial graphics,tutorial_swipe_arrow_vertical.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a vertical swipe arrow showing up-down movement, with rounded arrow shape, moss-green and golden accents, and leaf details. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
17,Tutorial graphics,tutorial_tap_indicator.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a tap indicator with soft glowing circular ripple, golden center highlight, and subtle leaf-sparkle particles. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
17,Tutorial graphics,tutorial_highlight_ring.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a tutorial highlight ring with rounded square/circular shape, warm golden glow, tiny leaf sparkles, and subtle moss-green edge. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
17,Tutorial graphics,tutorial_speech_bubble.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a rounded tutorial speech bubble with warm cream parchment fill, moss-green border, leaf ornament, and empty inside for tutorial text. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
