"asset_id","file_name","source_path","target_path","category","status","notes"
"asset_0156","meta_building_mushroom_house_level_01.png","BUX2\renamed_unsorted3_assets\meta_building_mushroom_house_level_01.png","Assets\BUX\Art\Meta\BearVillage\Buildings\MushroomHouse\meta_building_mushroom_house_level_01.png","Art/Meta/BearVillage/Buildings/MushroomHouse","copied","Matched expected filename"
"asset_0157","meta_building_mushroom_house_level_02.png","BUX2\renamed_unsorted3_assets\meta_building_mushroom_house_level_02.png","Assets\BUX\Art\Meta\BearVillage\Buildings\MushroomHouse\meta_building_mushroom_house_level_02.png","Art/Meta/BearVillage/Buildings/MushroomHouse","copied","Matched expected filename"
"asset_0158","meta_building_mushroom_house_level_03.png","BUX2\renamed_unsorted3_assets\meta_building_mushroom_house_level_03.png","Assets\BUX\Art\Meta\BearVillage\Buildings\MushroomHouse\meta_building_mushroom_house_level_03.png","Art/Meta/BearVillage/Buildings/MushroomHouse","copied","Matched expected filename"
"asset_0159","meta_building_picnic_area_level_01.png","BUX2\renamed_unsorted3_assets\meta_building_picnic_area_level_01.png","Assets\BUX\Art\Meta\BearVillage\Buildings\PicnicArea\meta_building_picnic_area_level_01.png","Art/Meta/BearVillage/Buildings/PicnicArea","copied","Matched expected filename"
"asset_0160","meta_building_picnic_area_level_02.png","BUX2\renamed_unsorted3_assets\meta_building_picnic_area_level_02.png","Assets\BUX\Art\Meta\BearVillage\Buildings\PicnicArea\meta_building_picnic_area_level_02.png","Art/Meta/BearVillage/Buildings/PicnicArea","copied","Matched expected filename"
"asset_0161","meta_building_picnic_area_level_03.png","BUX2\renamed_unsorted3_assets\meta_building_picnic_area_level_03.png","Assets\BUX\Art\Meta\BearVillage\Buildings\PicnicArea\meta_building_picnic_area_level_03.png","Art/Meta/BearVillage/Buildings/PicnicArea","copied","Matched expected filename"
"asset_0162","meta_empty_plot_large.png","BUX2\renamed_unsorted3_assets\meta_empty_plot_large.png","Assets\BUX\Art\Meta\BearVillage\Plots\meta_empty_plot_large.png","Art/Meta/BearVillage/Plots","copied","Matched expected filename"
"asset_0163","meta_empty_plot_medium.png","BUX2\renamed_unsorted3_assets\meta_empty_plot_medium.png","Assets\BUX\Art\Meta\BearVillage\Plots\meta_empty_plot_medium.png","Art/Meta/BearVillage/Plots","copied","Matched expected filename"
"asset_0164","meta_empty_plot_small.png","BUX2\renamed_unsorted3_assets\meta_empty_plot_small.png","Assets\BUX\Art\Meta\BearVillage\Plots\meta_empty_plot_small.png","Art/Meta/BearVillage/Plots","copied","Matched expected filename"
"asset_0002","blocker_ice_cracked.png","BUX2\blocker_ice_cracked.png","Assets\BUX\Art\Tiles\Blockers\blocker_ice_cracked.png","Art/Tiles/Blockers","copied","Matched expected filename"
"asset_0003","blocker_ice_full.png","BUX2\blocker_ice_full.png","Assets\BUX\Art\Tiles\Blockers\blocker_ice_full.png","Art/Tiles/Blockers","copied","Matched expected filename"
"asset_0004","blocker_pebble_cracked_01.png","BUX2\blocker_pebble_cracked_01.png","Assets\BUX\Art\Tiles\Blockers\blocker_pebble_cracked_01.png","Art/Tiles/Blockers","copied","Matched expected filename"
"asset_0005","blocker_pebble_cracked_02.png","BUX2\blocker_pebble_cracked_02.png","Assets\BUX\Art\Tiles\Blockers\blocker_pebble_cracked_02.png","Art/Tiles/Blockers","copied","Matched expected filename"
"asset_0006","blocker_pebble_full.png","BUX2\blocker_pebble_full.png","Assets\BUX\Art\Tiles\Blockers\blocker_pebble_full.png","Art/Tiles/Blockers","copied","Matched expected filename"
"asset_0007","blocker_vine_cut_01.png","BUX2\blocker_vine_cut_01.png","Assets\BUX\Art\Tiles\Blockers\blocker_vine_cut_01.png","Art/Tiles/Blockers","copied","Matched expected filename"
"asset_0008","blocker_vine_full.png","BUX2\blocker_vine_full.png","Assets\BUX\Art\Tiles\Blockers\blocker_vine_full.png","Art/Tiles/Blockers","copied","Matched expected filename"
"asset_0293","covered_moss_tile.png","BUX2\TILES\covered_moss_tile.png","Assets\BUX\Art\Tiles\Blockers\covered_moss_tile.png","Art/Tiles/Blockers","copied","Matched expected filename"
"asset_0296","moss_patch_tile.png","BUX2\TILES\moss_patch_tile.png","Assets\BUX\Art\Tiles\Blockers\moss_patch_tile.png","Art/Tiles/Blockers","copied","Matched expected filename"
"asset_0010","booster_hammer_icon.png","BUX2\booster_hammer_icon.png","Assets\BUX\Art\Tiles\Boosters\booster_hammer_icon.png","Art/Tiles/Boosters","copied","Matched expected filename"
"asset_0069","booster_magic_glove_icon.png","BUX2\renamed_matched_assets\booster_magic_glove_icon.png","Assets\BUX\Art\Tiles\Boosters\booster_magic_glove_icon.png","Art/Tiles/Boosters","copied","Matched expected filename"
"asset_0011","booster_paint_brush_icon.png","BUX2\booster_paint_brush_icon.png","Assets\BUX\Art\Tiles\Boosters\booster_paint_brush_icon.png","Art/Tiles/Boosters","copied","Matched expected filename"
"asset_0302","shovel_booster_tile.png","BUX2\TILES\shovel_booster_tile.png","Assets\BUX\Art\Tiles\Boosters\shovel_booster_tile.png","Art/Tiles/Boosters","copied","Matched expected filename"
"asset_0288","acorn_tile.png","BUX2\TILES\acorn_tile.png","Assets\BUX\Art\Tiles\Core\acorn_tile.png","Art/Tiles/Core","copied","Matched expected filename"
"asset_0118","bear_head_tile.png","BUX2\TILES\bear_head_tile.png","Assets\BUX\Art\Tiles\Core\bear_head_tile.png","Art/Tiles/Core","copied","Matched expected filename"
"asset_0290","bee_tile.png","BUX2\TILES\bee_tile.png","Assets\BUX\Art\Tiles\Core\bee_tile.png","Art/Tiles/Core","copied","Matched expected filename"
"asset_0292","blueberry_tile.png","BUX2\TILES\blueberry_tile.png","Assets\BUX\Art\Tiles\Core\blueberry_tile.png","Art/Tiles/Core","copied","Matched expected filename"
"asset_0294","green_leaf_tile.png","BUX2\TILES\green_leaf_tile.png","Assets\BUX\Art\Tiles\Core\green_leaf_tile.png","Art/Tiles/Core","copied","Matched expected filename"
"asset_0297","mushroom_tile.png","BUX2\TILES\mushroom_tile.png","Assets\BUX\Art\Tiles\Core\mushroom_tile.png","Art/Tiles/Core","copied","Matched expected filename"
"asset_0298","pink_flower_tile.png","BUX2\TILES\pink_flower_tile.png","Assets\BUX\Art\Tiles\Core\pink_flower_tile.png","Art/Tiles/Core","copied","Matched expected filename"
"asset_0301","red_berry_tile.png","BUX2\TILES\red_berry_tile.png","Assets\BUX\Art\Tiles\Core\red_berry_tile.png","Art/Tiles/Core","copied","Matched expected filename"
"asset_0305","white_daisy_tile.png","BUX2\TILES\white_daisy_tile.png","Assets\BUX\Art\Tiles\Core\white_daisy_tile.png","Art/Tiles/Core","copied","Matched expected filename"
"asset_0289","basket_tile.png","BUX2\TILES\basket_tile.png","Assets\BUX\Art\Tiles\Objectives\basket_tile.png","Art/Tiles/Objectives","copied","Matched expected filename"
"asset_0295","honey_pot_tile.png","BUX2\TILES\honey_pot_tile.png","Assets\BUX\Art\Tiles\Objectives\honey_pot_tile.png","Art/Tiles/Objectives","copied","Matched expected filename"
"asset_0247","objective_acorn_nest_empty.png","BUX2\sound\renamed_unsorted6_assets\objective_acorn_nest_empty.png","Assets\BUX\Art\Tiles\Objectives\objective_acorn_nest_empty.png","Art/Tiles/Objectives","copied","Matched expected filename"
"asset_0248","objective_acorn_nest_fill_01.png","BUX2\sound\renamed_unsorted6_assets\objective_acorn_nest_fill_01.png","Assets\BUX\Art\Tiles\Objectives\objective_acorn_nest_fill_01.png","Art/Tiles/Objectives","copied","Matched expected filename"
"asset_0249","objective_acorn_nest_fill_02.png","BUX2\sound\renamed_unsorted6_assets\objective_acorn_nest_fill_02.png","Assets\BUX\Art\Tiles\Objectives\objective_acorn_nest_fill_02.png","Art/Tiles/Objectives","copied","Matched expected filename"
"asset_0250","objective_acorn_nest_full.png","BUX2\sound\renamed_unsorted6_assets\objective_acorn_nest_full.png","Assets\BUX\Art\Tiles\Objectives\objective_acorn_nest_full.png","Art/Tiles/Objectives","copied","Matched expected filename"
"asset_0251","objective_basket_empty.png","BUX2\sound\renamed_unsorted6_assets\objective_basket_empty.png","Assets\BUX\Art\Tiles\Objectives\objective_basket_empty.png","Art/Tiles/Objectives","copied","Matched expected filename"
"asset_0252","objective_basket_fill_01.png","BUX2\sound\renamed_unsorted6_assets\objective_basket_fill_01.png","Assets\BUX\Art\Tiles\Objectives\objective_basket_fill_01.png","Art/Tiles/Objectives","copied","Matched expected filename"
"asset_0253","objective_basket_fill_02.png","BUX2\sound\renamed_unsorted6_assets\objective_basket_fill_02.png","Assets\BUX\Art\Tiles\Objectives\objective_basket_fill_02.png","Art/Tiles/Objectives","copied","Matched expected filename"
"asset_0104","objective_basket_full.png","BUX2\renamed_matched_assets\objective_basket_full.png","Assets\BUX\Art\Tiles\Objectives\objective_basket_full.png","Art/Tiles/Objectives","copied","Matched expected filename"
"asset_0254","objective_honey_pot_cracked.png","BUX2\sound\renamed_unsorted6_assets\objective_honey_pot_cracked.png","Assets\BUX\Art\Tiles\Objectives\objective_honey_pot_cracked.png","Art/Tiles/Objectives","copied","Matched expected filename"
"asset_0255","objective_honey_pot_empty.png","BUX2\sound\renamed_unsorted6_assets\objective_honey_pot_empty.png","Assets\BUX\Art\Tiles\Objectives\objective_honey_pot_empty.png","Art/Tiles/Objectives","copied","Matched expected filename"
"asset_0105","objective_honey_pot_open.png","BUX2\renamed_matched_assets\objective_honey_pot_open.png","Assets\BUX\Art\Tiles\Objectives\objective_honey_pot_open.png","Art/Tiles/Objectives","copied","Matched expected filename"
"asset_0291","berry_bomb_tile.png","BUX2\TILES\berry_bomb_tile.png","Assets\BUX\Art\Tiles\Specials\berry_bomb_tile.png","Art/Tiles/Specials","copied","Matched expected filename"
"asset_0299","rainbow_blast_orb_tile.png","BUX2\TILES\rainbow_blast_orb_tile.png","Assets\BUX\Art\Tiles\Specials\rainbow_blast_orb_tile.png","Art/Tiles/Specials","copied","Matched expected filename"
"asset_0300","rainbow_flower_tile.png","BUX2\TILES\rainbow_flower_tile.png","Assets\BUX\Art\Tiles\Specials\rainbow_flower_tile.png","Art/Tiles/Specials","copied","Matched expected filename"
"asset_0106","special_rocket_base.png","BUX2\renamed_matched_assets\special_rocket_base.png","Assets\BUX\Art\Tiles\Specials\special_rocket_base.png","Art/Tiles/Specials","copied","Matched expected filename"
"asset_0256","special_rocket_horizontal.png","BUX2\sound\renamed_unsorted6_assets\special_rocket_horizontal.png","Assets\BUX\Art\Tiles\Specials\special_rocket_horizontal.png","Art/Tiles/Specials","copied","Matched expected filename"
"asset_0257","special_rocket_vertical.png","BUX2\sound\renamed_unsorted6_assets\special_rocket_vertical.png","Assets\BUX\Art\Tiles\Specials\special_rocket_vertical.png","Art/Tiles/Specials","copied","Matched expected filename"
"asset_0303","striped_berry_rocket_tile.png","BUX2\TILES\striped_berry_rocket_tile.png","Assets\BUX\Art\Tiles\Specials\striped_berry_rocket_tile.png","Art/Tiles/Specials","copied","Matched expected filename"
"asset_0304","super_berry_booster_tile.png","BUX2\TILES\super_berry_booster_tile.png","Assets\BUX\Art\Tiles\Specials\super_berry_booster_tile.png","Art/Tiles/Specials","copied","Matched expected filename"
"asset_0107","ui_button_buy.png","BUX2\renamed_matched_assets\ui_button_buy.png","Assets\BUX\Art\UI\Buttons\ui_button_buy.png","Art/UI/Buttons","copied","Matched expected filename"
"asset_0108","ui_button_challenge_friend.png","BUX2\renamed_matched_assets\ui_button_challenge_friend.png","Assets\BUX\Art\UI\Buttons\ui_button_challenge_friend.png","Art/UI/Buttons","copied","Matched expected filename"
"asset_0109","ui_button_claim.png","BUX2\renamed_matched_assets\ui_button_claim.png","Assets\BUX\Art\UI\Buttons\ui_button_claim.png","Art/UI/Buttons","copied","Matched expected filename"
"asset_0228","ui_button_close.png","BUX2\sound\ui_button_close.png","Assets\BUX\Art\UI\Buttons\ui_button_close.png","Art/UI/Buttons","copied","Matched expected filename"
"asset_0110","ui_button_continue.png","BUX2\renamed_matched_assets\ui_button_continue.png","Assets\BUX\Art\UI\Buttons\ui_button_continue.png","Art/UI/Buttons","copied","Matched expected filename"
"asset_0111","ui_button_disabled.png","BUX2\renamed_matched_assets\ui_button_disabled.png","Assets\BUX\Art\UI\Buttons\ui_button_disabled.png","Art/UI/Buttons","copied","Matched expected filename"
"asset_0112","ui_button_equip.png","BUX2\renamed_matched_assets\ui_button_equip.png","Assets\BUX\Art\UI\Buttons\ui_button_equip.png","Art/UI/Buttons","copied","Matched expected filename"
"asset_0113","ui_button_play.png","BUX2\renamed_matched_assets\ui_button_play.png","Assets\BUX\Art\UI\Buttons\ui_button_play.png","Art/UI/Buttons","copied","Matched expected filename"
"asset_0114","ui_button_primary.png","BUX2\renamed_matched_assets\ui_button_primary.png","Assets\BUX\Art\UI\Buttons\ui_button_primary.png","Art/UI/Buttons","copied","Matched expected filename"
"asset_0115","ui_button_rematch.png","BUX2\renamed_matched_assets\ui_button_rematch.png","Assets\BUX\Art\UI\Buttons\ui_button_rematch.png","Art/UI/Buttons","copied","Matched expected filename"
"asset_0116","ui_button_retry.png","BUX2\renamed_matched_assets\ui_button_retry.png","Assets\BUX\Art\UI\Buttons\ui_button_retry.png","Art/UI/Buttons","copied","Matched expected filename"
"asset_0117","ui_button_secondary.png","BUX2\renamed_matched_assets\ui_button_secondary.png","Assets\BUX\Art\UI\Buttons\ui_button_secondary.png","Art/UI/Buttons","copied","Matched expected filename"
"asset_0165","avatar_frame_champion.png","BUX2\renamed_unsorted4_assets\avatar_frame_champion.png","Assets\BUX\Art\UI\Challenge\avatar_frame_champion.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0166","avatar_frame_common.png","BUX2\renamed_unsorted4_assets\avatar_frame_common.png","Assets\BUX\Art\UI\Challenge\avatar_frame_common.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0167","avatar_frame_event.png","BUX2\renamed_unsorted4_assets\avatar_frame_event.png","Assets\BUX\Art\UI\Challenge\avatar_frame_event.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0168","avatar_frame_rare.png","BUX2\renamed_unsorted4_assets\avatar_frame_rare.png","Assets\BUX\Art\UI\Challenge\avatar_frame_rare.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0070","challenge_draw_banner.png","BUX2\renamed_matched_assets\challenge_draw_banner.png","Assets\BUX\Art\UI\Challenge\challenge_draw_banner.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0071","challenge_fair_mode_badge.png","BUX2\renamed_matched_assets\challenge_fair_mode_badge.png","Assets\BUX\Art\UI\Challenge\challenge_fair_mode_badge.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0072","challenge_invite_panel.png","BUX2\renamed_matched_assets\challenge_invite_panel.png","Assets\BUX\Art\UI\Challenge\challenge_invite_panel.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0073","challenge_leaderboard_panel.png","BUX2\renamed_matched_assets\challenge_leaderboard_panel.png","Assets\BUX\Art\UI\Challenge\challenge_leaderboard_panel.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0074","challenge_lose_banner.png","BUX2\renamed_matched_assets\challenge_lose_banner.png","Assets\BUX\Art\UI\Challenge\challenge_lose_banner.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0075","challenge_new_record_banner.png","BUX2\renamed_matched_assets\challenge_new_record_banner.png","Assets\BUX\Art\UI\Challenge\challenge_new_record_banner.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0076","challenge_result_panel.png","BUX2\renamed_matched_assets\challenge_result_panel.png","Assets\BUX\Art\UI\Challenge\challenge_result_panel.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0077","challenge_same_seed_badge.png","BUX2\renamed_matched_assets\challenge_same_seed_badge.png","Assets\BUX\Art\UI\Challenge\challenge_same_seed_badge.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0078","challenge_timer_badge.png","BUX2\renamed_matched_assets\challenge_timer_badge.png","Assets\BUX\Art\UI\Challenge\challenge_timer_badge.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0079","challenge_win_banner.png","BUX2\renamed_matched_assets\challenge_win_banner.png","Assets\BUX\Art\UI\Challenge\challenge_win_banner.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0098","leaderboard_rank_badge_1.png","BUX2\renamed_matched_assets\leaderboard_rank_badge_1.png","Assets\BUX\Art\UI\Challenge\leaderboard_rank_badge_1.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0099","leaderboard_rank_badge_2.png","BUX2\renamed_matched_assets\leaderboard_rank_badge_2.png","Assets\BUX\Art\UI\Challenge\leaderboard_rank_badge_2.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0100","leaderboard_rank_badge_3.png","BUX2\renamed_matched_assets\leaderboard_rank_badge_3.png","Assets\BUX\Art\UI\Challenge\leaderboard_rank_badge_3.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0101","leaderboard_row_friend.png","BUX2\renamed_matched_assets\leaderboard_row_friend.png","Assets\BUX\Art\UI\Challenge\leaderboard_row_friend.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0102","leaderboard_row_normal.png","BUX2\renamed_matched_assets\leaderboard_row_normal.png","Assets\BUX\Art\UI\Challenge\leaderboard_row_normal.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0103","leaderboard_row_self.png","BUX2\renamed_matched_assets\leaderboard_row_self.png","Assets\BUX\Art\UI\Challenge\leaderboard_row_self.png","Art/UI/Challenge","copied","Matched expected filename"
"asset_0014","bux_puzzle_logo.png","BUX2\bux_puzzle_logo.png","Assets\BUX\Art\UI\HUD\bux_puzzle_logo.png","Art/UI/HUD","copied","Matched expected filename"
"asset_0019","goal_panel.png","BUX2\goal_panel.png","Assets\BUX\Art\UI\HUD\goal_panel.png","Art/UI/HUD","copied","Matched expected filename"
"asset_0020","info_button.png","BUX2\info_button.png","Assets\BUX\Art\UI\HUD\info_button.png","Art/UI/HUD","copied","Matched expected filename"
"asset_0021","level_panel.png","BUX2\level_panel.png","Assets\BUX\Art\UI\HUD\level_panel.png","Art/UI/HUD","copied","Matched expected filename"
"asset_0022","menu_button.png","BUX2\menu_button.png","Assets\BUX\Art\UI\HUD\menu_button.png","Art/UI/HUD","copied","Matched expected filename"
"asset_0023","moves_left_panel.png","BUX2\moves_left_panel.png","Assets\BUX\Art\UI\HUD\moves_left_panel.png","Art/UI/HUD","copied","Matched expected filename"
"asset_0026","score_panel.png","BUX2\score_panel.png","Assets\BUX\Art\UI\HUD\score_panel.png","Art/UI/HUD","copied","Matched expected filename"
"asset_0027","settings_button.png","BUX2\settings_button.png","Assets\BUX\Art\UI\HUD\settings_button.png","Art/UI/HUD","copied","Matched expected filename"
"asset_0032","ui_booster_bar_panel.png","BUX2\ui_booster_bar_panel.png","Assets\BUX\Art\UI\HUD\ui_booster_bar_panel.png","Art/UI/HUD","copied","Matched expected filename"
"asset_0230","goal_icon_acorn.png","BUX2\sound\renamed_unsorted6_assets\goal_icon_acorn.png","Assets\BUX\Art\UI\Icons\Goals\goal_icon_acorn.png","Art/UI/Icons/Goals","copied","Matched expected filename"
"asset_0231","goal_icon_basket.png","BUX2\sound\renamed_unsorted6_assets\goal_icon_basket.png","Assets\BUX\Art\UI\Icons\Goals\goal_icon_basket.png","Art/UI/Icons/Goals","copied","Matched expected filename"
"asset_0232","goal_icon_blueberry.png","BUX2\sound\renamed_unsorted6_assets\goal_icon_blueberry.png","Assets\BUX\Art\UI\Icons\Goals\goal_icon_blueberry.png","Art/UI/Icons/Goals","copied","Matched expected filename"
"asset_0233","goal_icon_bomb.png","BUX2\sound\renamed_unsorted6_assets\goal_icon_bomb.png","Assets\BUX\Art\UI\Icons\Goals\goal_icon_bomb.png","Art/UI/Icons/Goals","copied","Matched expected filename"
"asset_0234","goal_icon_covered_moss.png","BUX2\sound\renamed_unsorted6_assets\goal_icon_covered_moss.png","Assets\BUX\Art\UI\Icons\Goals\goal_icon_covered_moss.png","Art/UI/Icons/Goals","copied","Matched expected filename"
"asset_0235","goal_icon_daisy.png","BUX2\sound\renamed_unsorted6_assets\goal_icon_daisy.png","Assets\BUX\Art\UI\Icons\Goals\goal_icon_daisy.png","Art/UI/Icons/Goals","copied","Matched expected filename"
"asset_0236","goal_icon_flower.png","BUX2\sound\renamed_unsorted6_assets\goal_icon_flower.png","Assets\BUX\Art\UI\Icons\Goals\goal_icon_flower.png","Art/UI/Icons/Goals","copied","Matched expected filename"
"asset_0237","goal_icon_honey_pot.png","BUX2\sound\renamed_unsorted6_assets\goal_icon_honey_pot.png","Assets\BUX\Art\UI\Icons\Goals\goal_icon_honey_pot.png","Art/UI/Icons/Goals","copied","Matched expected filename"
"asset_0238","goal_icon_ice.png","BUX2\sound\renamed_unsorted6_assets\goal_icon_ice.png","Assets\BUX\Art\UI\Icons\Goals\goal_icon_ice.png","Art/UI/Icons/Goals","copied","Matched expected filename"
"asset_0239","goal_icon_leaf.png","BUX2\sound\renamed_unsorted6_assets\goal_icon_leaf.png","Assets\BUX\Art\UI\Icons\Goals\goal_icon_leaf.png","Art/UI/Icons/Goals","copied","Matched expected filename"
"asset_0240","goal_icon_moss.png","BUX2\sound\renamed_unsorted6_assets\goal_icon_moss.png","Assets\BUX\Art\UI\Icons\Goals\goal_icon_moss.png","Art/UI/Icons/Goals","copied","Matched expected filename"
"asset_0241","goal_icon_mushroom.png","BUX2\sound\renamed_unsorted6_assets\goal_icon_mushroom.png","Assets\BUX\Art\UI\Icons\Goals\goal_icon_mushroom.png","Art/UI/Icons/Goals","copied","Matched expected filename"
"asset_0242","goal_icon_pebble.png","BUX2\sound\renamed_unsorted6_assets\goal_icon_pebble.png","Assets\BUX\Art\UI\Icons\Goals\goal_icon_pebble.png","Art/UI/Icons/Goals","copied","Matched expected filename"
"asset_0243","goal_icon_rainbow_orb.png","BUX2\sound\renamed_unsorted6_assets\goal_icon_rainbow_orb.png","Assets\BUX\Art\UI\Icons\Goals\goal_icon_rainbow_orb.png","Art/UI/Icons/Goals","copied","Matched expected filename"
"asset_0244","goal_icon_red_berry.png","BUX2\sound\renamed_unsorted6_assets\goal_icon_red_berry.png","Assets\BUX\Art\UI\Icons\Goals\goal_icon_red_berry.png","Art/UI/Icons/Goals","copied","Matched expected filename"
"asset_0245","goal_icon_rocket.png","BUX2\sound\renamed_unsorted6_assets\goal_icon_rocket.png","Assets\BUX\Art\UI\Icons\Goals\goal_icon_rocket.png","Art/UI/Icons/Goals","copied","Matched expected filename"
"asset_0246","goal_icon_vine.png","BUX2\sound\renamed_unsorted6_assets\goal_icon_vine.png","Assets\BUX\Art\UI\Icons\Goals\goal_icon_vine.png","Art/UI/Icons/Goals","copied","Matched expected filename"
"asset_0090","icon_booster_fragment.png","BUX2\renamed_matched_assets\icon_booster_fragment.png","Assets\BUX\Art\UI\Icons\icon_booster_fragment.png","Art/UI/Icons","copied","Matched expected filename"
"asset_0091","icon_coin.png","BUX2\renamed_matched_assets\icon_coin.png","Assets\BUX\Art\UI\Icons\icon_coin.png","Art/UI/Icons","copied","Matched expected filename"
"asset_0092","icon_cosmetic_shard.png","BUX2\renamed_matched_assets\icon_cosmetic_shard.png","Assets\BUX\Art\UI\Icons\icon_cosmetic_shard.png","Art/UI/Icons","copied","Matched expected filename"
"asset_0093","icon_heart_life.png","BUX2\renamed_matched_assets\icon_heart_life.png","Assets\BUX\Art\UI\Icons\icon_heart_life.png","Art/UI/Icons","copied","Matched expected filename"
"asset_0094","icon_honey_token.png","BUX2\renamed_matched_assets\icon_honey_token.png","Assets\BUX\Art\UI\Icons\icon_honey_token.png","Art/UI/Icons","copied","Matched expected filename"
"asset_0095","icon_key.png","BUX2\renamed_matched_assets\icon_key.png","Assets\BUX\Art\UI\Icons\icon_key.png","Art/UI/Icons","copied","Matched expected filename"
"asset_0096","icon_star.png","BUX2\renamed_matched_assets\icon_star.png","Assets\BUX\Art\UI\Icons\icon_star.png","Art/UI/Icons","copied","Matched expected filename"
"asset_0097","icon_trophy.png","BUX2\renamed_matched_assets\icon_trophy.png","Assets\BUX\Art\UI\Icons\icon_trophy.png","Art/UI/Icons","copied","Matched expected filename"
"asset_0033","ui_challenge_result_popup.png","BUX2\ui_challenge_result_popup.png","Assets\BUX\Art\UI\Popups\ui_challenge_result_popup.png","Art/UI/Popups","copied","Matched expected filename"
"asset_0034","ui_chest_open_popup.png","BUX2\ui_chest_open_popup.png","Assets\BUX\Art\UI\Popups\ui_chest_open_popup.png","Art/UI/Popups","copied","Matched expected filename"
"asset_0035","ui_daily_reward_popup.png","BUX2\ui_daily_reward_popup.png","Assets\BUX\Art\UI\Popups\ui_daily_reward_popup.png","Art/UI/Popups","copied","Matched expected filename"
"asset_0036","ui_event_popup.png","BUX2\ui_event_popup.png","Assets\BUX\Art\UI\Popups\ui_event_popup.png","Art/UI/Popups","copied","Matched expected filename"
"asset_0037","ui_friend_challenge_popup.png","BUX2\ui_friend_challenge_popup.png","Assets\BUX\Art\UI\Popups\ui_friend_challenge_popup.png","Art/UI/Popups","copied","Matched expected filename"
"asset_0038","ui_level_complete_popup.png","BUX2\ui_level_complete_popup.png","Assets\BUX\Art\UI\Popups\ui_level_complete_popup.png","Art/UI/Popups","copied","Matched expected filename"
"asset_0039","ui_level_failed_popup.png","BUX2\ui_level_failed_popup.png","Assets\BUX\Art\UI\Popups\ui_level_failed_popup.png","Art/UI/Popups","copied","Matched expected filename"
"asset_0040","ui_level_start_popup.png","BUX2\ui_level_start_popup.png","Assets\BUX\Art\UI\Popups\ui_level_start_popup.png","Art/UI/Popups","copied","Matched expected filename"
"asset_0041","ui_out_of_moves_popup.png","BUX2\ui_out_of_moves_popup.png","Assets\BUX\Art\UI\Popups\ui_out_of_moves_popup.png","Art/UI/Popups","copied","Matched expected filename"
"asset_0042","ui_pause_popup.png","BUX2\ui_pause_popup.png","Assets\BUX\Art\UI\Popups\ui_pause_popup.png","Art/UI/Popups","copied","Matched expected filename"
"asset_0043","ui_reward_popup.png","BUX2\ui_reward_popup.png","Assets\BUX\Art\UI\Popups\ui_reward_popup.png","Art/UI/Popups","copied","Matched expected filename"
"asset_0044","ui_wardrobe_popup.png","BUX2\ui_wardrobe_popup.png","Assets\BUX\Art\UI\Popups\ui_wardrobe_popup.png","Art/UI/Popups","copied","Matched expected filename"
"asset_0080","chest_event_closed.png","BUX2\renamed_matched_assets\chest_event_closed.png","Assets\BUX\Art\UI\Rewards\chest_event_closed.png","Art/UI/Rewards","copied","Matched expected filename"
"asset_0081","chest_event_open.png","BUX2\renamed_matched_assets\chest_event_open.png","Assets\BUX\Art\UI\Rewards\chest_event_open.png","Art/UI/Rewards","copied","Matched expected filename"
"asset_0082","chest_friend_closed.png","BUX2\renamed_matched_assets\chest_friend_closed.png","Assets\BUX\Art\UI\Rewards\chest_friend_closed.png","Art/UI/Rewards","copied","Matched expected filename"
"asset_0174","chest_friend_open.png","BUX2\renamed_unsorted4_assets\chest_friend_open.png","Assets\BUX\Art\UI\Rewards\chest_friend_open.png","Art/UI/Rewards","copied","Matched expected filename"
"asset_0083","chest_rare_closed.png","BUX2\renamed_matched_assets\chest_rare_closed.png","Assets\BUX\Art\UI\Rewards\chest_rare_closed.png","Art/UI/Rewards","copied","Matched expected filename"
"asset_0084","chest_rare_open.png","BUX2\renamed_matched_assets\chest_rare_open.png","Assets\BUX\Art\UI\Rewards\chest_rare_open.png","Art/UI/Rewards","copied","Matched expected filename"
"asset_0085","chest_small_closed.png","BUX2\renamed_matched_assets\chest_small_closed.png","Assets\BUX\Art\UI\Rewards\chest_small_closed.png","Art/UI/Rewards","copied","Matched expected filename"
